date,card_number,business_or_person_original,category_original,debit,credit,business_or_person,category,sequence
2022-05-03,5739.0,glf*miccosukeegolf,entertainment,9.0,,glf*miccosukeegolf,entertainment,1
2022-05-01,5739.0,glf*miccosukeegolf,entertainment,12.0,,glf*miccosukeegolf,entertainment,1
2022-05-01,5739.0,tjmaxx #0271,merchandise,189.34,,tjmaxx ,merchandise,1
2022-04-30,5739.0,publix #550,merchandise,124.46,,publix ,groceries,1
2022-04-30,5739.0,cypress gardens flower,merchandise,36.38,,cypress gardens flower,merchandise,1
2022-04-29,5739.0,sq *outrageous bagel c,merchandise,27.39,,sq *outrageous bagel c,dining,1
2022-04-29,5739.0,wingstop 1373,dining,42.79,,wingstop ,dining,1
2022-04-28,5739.0,the cleat @ boater's g,dining,124.2,,the cleat @ boater's g,dining,1
2022-04-27,5739.0,sq *santo dulce|,dining,10.52,,sq *santo dulce|,dining,1
2022-04-27,5739.0,tst* doral yard - dora,dining,26.25,,tst* doral yard - dora,dining,1
2022-04-27,5739.0,winn-dixie   #0370,merchandise,9.51,,winn-dixie   ,groceries,1
2022-04-27,5739.0,dollar tree,merchandise,4.01,,dollar tree,merchandise,1
2022-04-27,5739.0,galloway farm nursery,merchandise,47.7,,galloway farm nursery,merchandise,1
2022-04-24,5739.0,parking pay phone,gas/automotive,7.27,,parking pay phone,car/bike/metro,1
2022-04-24,5739.0,publix #44,merchandise,161.1,,publix ,groceries,1
2022-04-24,5739.0,wholefds cgb 10190,merchandise,63.67,,wholefds cgb ,groceries,1
2022-04-23,5739.0,shell oil 57544409907,gas/automotive,40.92,,shell oil ,car/bike/metro,1
2022-04-23,5739.0,sunny isles parking me,gas/automotive,2.27,,sunny isles parking me,car/bike/metro,1
2022-04-23,5739.0,sunny isles parking me,gas/automotive,8.27,,sunny isles parking me,car/bike/metro,1
2022-04-23,5739.0,kalinka delicatessen,dining,19.25,,kalinka delicatessen,dining,1
2022-04-23,5739.0,sq *matryoshka,merchandise,78.28,,sq *matryoshka,dining,1
2022-04-23,5739.0,tst* miami mojito comp,dining,17.8,,tst* miami mojito comp,dining,1
2022-04-23,5739.0,tst* spanglish plus gr,dining,100.87,,tst* spanglish plus gr,dining,1
2022-04-23,5739.0,matryoshka deli food,merchandise,41.57,,matryoshka deli food,groceries,1
2022-04-23,5739.0,publix supermarkets #1,merchandise,1.92,,publix supermarkets ,groceries,1
2022-04-23,5739.0,publix supermarkets #1,merchandise,46.92,,publix supermarkets ,groceries,1
2022-04-23,5739.0,shops at st. tropez,gas/automotive,3.0,,shops at st. tropez,merchandise,1
2022-04-22,5739.0,72755 - brickell city,gas/automotive,16.0,, - brickell city,car/bike/metro,1
2022-04-22,5739.0,mpa parking pay by pho,gas/automotive,9.75,,mpa parking pay by pho,car/bike/metro,1
2022-04-22,5739.0,mpa parking pay by pho,gas/automotive,3.25,,mpa parking pay by pho,car/bike/metro,1
2022-04-22,5739.0,sq *cerveceria la trop,merchandise,15.12,,sq *cerveceria la trop,dining,1
2022-04-22,5739.0,sq *cerveceria la trop,merchandise,10.0,,sq *cerveceria la trop,dining,1
2022-04-22,5739.0,sq *roy de france,merchandise,22.57,,sq *roy de france,dining,1
2022-04-22,5739.0,8street brickell,dining,50.4,,street brickell,dining,1
2022-04-21,5739.0,mpa parking pay by pho,gas/automotive,5.25,,mpa parking pay by pho,car/bike/metro,1
2022-04-21,5739.0,mpa parking pay by pho,gas/automotive,1.75,,mpa parking pay by pho,car/bike/metro,1
2022-04-21,5739.0,sq *union beer store,dining,18.14,,sq *union beer store,dining,1
2022-04-20,5739.0,shell oil 57543957500,gas/automotive,9.0,,shell oil ,car/bike/metro,1
2022-04-19,5739.0,parkjockey miami llc.,gas/automotive,8.66,,parkjockey miami llc.,car/bike/metro,1
2022-04-19,5739.0,yard house 0108323,dining,37.93,,yard house ,dining,1
2022-04-18,5739.0,wendy's  #1699,dining,9.29,,wendy's  ,dining,1
2022-04-18,5739.0,merrick park cinema 28,entertainment,18.28,,merrick park cinema ,entertainment,1
2022-04-17,5739.0,ccg@perez art museum p,dining,105.41,,ccg@perez art museum p,entertainment,1
2022-04-16,5739.0,mpa parking pay by pho,gas/automotive,0.88,,mpa parking pay by pho,car/bike/metro,1
2022-04-16,5739.0,park one of flordiaqps,gas/automotive,15.0,,park one of flordiaqps,car/bike/metro,1
2022-04-16,5739.0,wholefds cgb 10190,merchandise,63.14,,wholefds cgb ,groceries,1
2022-04-15,5739.0,dd doordash dairyquee,dining,18.56,,dd doordash dairyquee,dining,1
2022-04-12,5739.0,el gran inka  biscayne,dining,256.65,,el gran inka  biscayne,dining,1
2022-04-12,5739.0,the ritz carlton key b,lodging,12.0,,the ritz carlton key b,dining,1
2022-04-12,5739.0,the ritz carlton keyb,lodging,54.02,,the ritz carlton keyb,dining,1
2022-04-11,5739.0,tst* quarterdeck  dani,dining,151.13,,tst* quarterdeck  dani,dining,1
2022-04-09,5739.0,dc briar bay golf,entertainment,23.75,,dc briar bay golf,entertainment,1
2022-04-08,5739.0,parkjockey miami llc.,gas/automotive,5.45,,parkjockey miami llc.,car/bike/metro,1
2022-04-08,5739.0,biltmore coral gables,dining,43.06,,biltmore coral gables,dining,1
2022-04-08,5739.0,biltmore golf course,entertainment,17.0,,biltmore golf course,entertainment,1
2022-04-08,5739.0,regal cinemas mobile a,entertainment,30.62,,regal cinemas mobile a,entertainment,1
2022-04-08,5739.0,the fresh market 055,merchandise,47.5,,the fresh market ,groceries,1
2022-04-08,5739.0,trader joe's #781 qps,merchandise,98.19,,trader joe's  qps,groceries,1
2022-04-07,5739.0,tst* chef adriannes vi,dining,40.26,,tst* chef adriannes vi,dining,1
2022-04-07,5739.0,tst* pisco kendall,dining,30.46,,tst* pisco kendall,dining,1
2022-04-07,5739.0,regal kendall 16  0996,entertainment,11.12,,regal kendall   ,entertainment,1
2022-04-06,5739.0,pinecrest bakery 11,dining,21.55,,pinecrest bakery ,dining,1
2022-04-06,5739.0,tst* greenstreet cocon,dining,37.24,,tst* greenstreet cocon,dining,1
2022-04-06,5739.0,publix #261,merchandise,37.13,,publix ,groceries,1
2022-04-06,5739.0,total wine and more,merchandise,34.21,,total wine and more,groceries,1
2022-04-03,5739.0,city of dania beach,gas/automotive,6.15,,city of dania beach,car/bike/metro,1
2022-04-03,5739.0,coh prking pay by phon,gas/automotive,4.35,,coh prking pay by phon,car/bike/metro,1
2022-04-03,5739.0,paradise parking,gas/automotive,12.25,,paradise parking,car/bike/metro,1
2022-04-03,5739.0,3 sons brewing co,dining,6.25,, sons brewing co,dining,1
2022-04-03,5739.0,glasshousecafebylebasq,dining,11.7,,glasshousecafebylebasq,dining,1
2022-04-03,5739.0,glasshousecafebylebasq,dining,12.84,,glasshousecafebylebasq,dining,1
2022-04-03,5739.0,panther coconut grove,dining,34.7,,panther coconut grove,dining,1
2022-04-03,5739.0,sq *madruga bakery,dining,23.24,,sq *madruga bakery,dining,1
2022-04-03,5739.0,tst* tiki tiki,dining,143.05,,tst* tiki tiki,dining,1
2022-04-02,5739.0,sq *forno italiano piz,merchandise,26.67,,sq *forno italiano piz,dining,1
2022-04-02,5739.0,tst* redfish by chef a,dining,121.98,,tst* redfish by chef a,dining,1
2022-04-02,5739.0,fairchild garden,other services,42.9,,fairchild garden,entertainment,1
2022-04-01,5739.0,economy park ride mia,gas/automotive,10.0,,economy park ride mia,car/bike/metro,1
2022-04-01,5739.0,winn-dixie   #0370,merchandise,47.64,,winn-dixie   ,groceries,1
2022-03-30,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-03-27,5739.0,shake shack - 1369,dining,17.4,,shake shack - ,dining,1
2022-03-27,5739.0,redland golf & country,entertainment,111.4,,redland golf & country,entertainment,1
2022-03-27,5739.0,publix #550,merchandise,22.72,,publix ,groceries,1
2022-03-26,5739.0,publix #550,merchandise,25.66,,publix ,groceries,1
2022-03-25,5739.0,glf*miccosukeegolf,entertainment,9.0,,glf*miccosukeegolf,entertainment,1
2022-03-24,5739.0,tamiami park,other services,3.0,,tamiami park,exercise,1
2022-03-24,5739.0,airbnb  hmyreeaeyb,lodging,10.23,,airbnb  hmyreeaeyb,travel,1
2022-03-24,5739.0,airbnb  hmyreeaeyb,lodging,1615.26,,airbnb  hmyreeaeyb,travel,1
2022-03-24,5739.0,kiwi.com,other travel,413.76,,kiwi.com,travel,1
2022-03-24,5739.0,spirit ai 48702997727560,airfare,73.48,,spirit ai ,travel,1
2022-03-21,5739.0,publix #550,merchandise,70.56,,publix ,groceries,1
2022-03-20,5739.0,cms*bettoli trading co,dining,2.0,,cms*bettoli trading co,dining,1
2022-03-20,5739.0,lan pan asian cafe,dining,6.79,,lan pan asian cafe,dining,1
2022-03-20,5739.0,tst* sports grill - pa,dining,25.06,,tst* sports grill - pa,dining,1
2022-03-20,5739.0,laderach usa inc lader,merchandise,6.89,,laderach usa inc lader,merchandise,1
2022-03-19,5739.0,mcdonald's f3383,dining,12.06,,mcdonald's f,dining,1
2022-03-19,5739.0,shake shack - 1369,dining,7.01,,shake shack - ,dining,1
2022-03-19,5739.0,tst* veza sur brewing,dining,50.04,,tst* veza sur brewing,dining,1
2022-03-18,5739.0,tst* redbar - brickell,dining,10.1,,tst* redbar - brickell,dining,1
2022-03-17,5739.0,8street brickell,dining,53.36,,street brickell,dining,1
2022-03-16,5739.0,publix #550,merchandise,117.24,,publix ,groceries,1
2022-03-13,5739.0,coldstone #20416,dining,8.47,,coldstone ,dining,1
2022-03-13,5739.0,el rinconcito latino k,dining,11.98,,el rinconcito latino k,dining,1
2022-03-13,5739.0,taco bell 001500154518,dining,13.88,,taco bell ,dining,1
2022-03-12,5739.0,sq *cafe grumpy - cora,dining,10.16,,sq *cafe grumpy - cora,dining,1
2022-03-12,5739.0,sq *crema gourmet espr,dining,4.41,,sq *crema gourmet espr,dining,1
2022-03-12,5739.0,sq *crema gourmet espr,dining,15.14,,sq *crema gourmet espr,dining,1
2022-03-12,5739.0,sq *crema gourmet espr,dining,4.41,,sq *crema gourmet espr,dining,2
2022-03-12,5739.0,tst* aguacate,dining,21.87,,tst* aguacate,dining,1
2022-03-12,5739.0,tst* pizza johny s,dining,9.71,,tst* pizza johny s,dining,1
2022-03-07,5739.0,publix #550,merchandise,76.78,,publix ,groceries,1
2022-03-05,5739.0,publix #261,merchandise,27.42,,publix ,groceries,1
2022-03-05,5739.0,total wine and more,merchandise,55.06,,total wine and more,groceries,1
2022-02-26,5739.0,publix supermarkets #1,merchandise,129.23,,publix supermarkets ,groceries,1
2022-02-22,5739.0,jackson market,dining,25.67,,jackson market,dining,1
2022-02-22,5739.0,hudsonnews  st1247,merchandise,3.99,,hudsonnews  st,merchandise,1
2022-02-21,5739.0,javan,dining,25.9,,javan,dining,1
2022-02-21,5739.0,sq *copper top bbq,dining,21.04,,sq *copper top bbq,dining,1
2022-02-21,5739.0,vons #2400,merchandise,23.85,,vons ,merchandise,1
2022-02-20,5739.0,tst* salsas taqueria -,dining,21.73,,tst* salsas taqueria -,dining,1
2022-02-19,5739.0,el charro taqueria llc,dining,18.62,,el charro taqueria llc,dining,1
2022-02-19,5739.0,mammoth mtn food,dining,57.0,,mammoth mtn food,dining,1
2022-02-19,5739.0,mammoth mtn food,dining,22.34,,mammoth mtn food,dining,1
2022-02-19,5739.0,vons #2400,merchandise,48.7,,vons ,merchandise,1
2022-02-18,5739.0,chevron 0207950,gas/automotive,15.96,,chevron ,car/bike/metro,1
2022-02-18,5739.0,chevron 0207950,gas/automotive,9.97,,chevron ,car/bike/metro,1
2022-02-18,5739.0,jersey mikes 20314,dining,11.38,,jersey mikes ,dining,1
2022-02-18,5739.0,katsuya hollywood,dining,45.99,,katsuya hollywood,dining,1
2022-02-18,5739.0,the spot cafe and loun,dining,17.25,,the spot cafe and loun,dining,1
2022-02-17,5739.0,four season the blvd,dining,40.3,,four season the blvd,dining,1
2022-02-17,5739.0,mulberry street pizzer,dining,19.7,,mulberry street pizzer,dining,1
2022-02-17,5739.0,papi tacos & churros,dining,5.01,,papi tacos & churros,dining,1
2022-02-17,5739.0,papi tacos & churros,dining,25.67,,papi tacos & churros,dining,1
2022-02-17,5739.0,the spot cafe and loun,dining,10.75,,the spot cafe and loun,dining,1
2022-02-17,5739.0,the spot cafe and loun,dining,7.75,,the spot cafe and loun,dining,1
2022-02-12,5739.0,chick-fil-a #04268,dining,12.34,,chick-fil-a ,dining,1
2022-02-09,5739.0,publix #550,merchandise,133.19,,publix ,groceries,1
2022-02-05,5739.0,deli lane cafe and tav,dining,17.39,,deli lane cafe and tav,dining,1
2022-02-05,5739.0,sq *la santa taqueria,dining,13.42,,sq *la santa taqueria,dining,1
2022-02-05,5739.0,sq *the wharf miami ca,dining,15.86,,sq *the wharf miami ca,dining,1
2022-02-04,5739.0,glf*miccosukeegolf,entertainment,9.0,,glf*miccosukeegolf,entertainment,1
2022-01-30,5739.0,taco bell 001700171082,dining,16.97,,taco bell ,dining,1
